AAindex	Loop	Family	Sequence_name	Value
BHAR880101	1	27	C1LJA2_SCHJA/1-64	0.46
Sequence_size	1	27	C1L5N3_SCHJA/1-150	7.0
BHAR880101	1	27	C1L5N3_SCHJA/1-150	0.49
Sequence_size	1	27	C1L5N1_SCHJA/1-150	7.0
BHAR880101	1	27	C1L5N1_SCHJA/1-150	0.49
Sequence_size	1	27	G7Y700_CLOSI/1-84	7.0
BHAR880101	1	27	G7Y700_CLOSI/1-84	0.47
Sequence_size	1	27	H2KPG9_CLOSI/1-87	7.0
BHAR880101	1	27	H2KPG9_CLOSI/1-87	0.47
Sequence_size	1	27	W6U5M4_ECHGR/1-83	7.0
BHAR880101	1	27	W6U5M4_ECHGR/1-83	0.51
Sequence_size	1	27	A0A068X2F7_ECHGR/1-80	7.0
BHAR880101	1	27	A0A068X2F7_ECHGR/1-80	0.5
Sequence_size	1	27	W6UEF0_ECHGR/1-155	7.0
BHAR880101	1	27	W6UEF0_ECHGR/1-155	0.5
Sequence_size	1	27	G4VLW5_SCHMA/1-96	7.0
BHAR880101	1	27	G4VLW5_SCHMA/1-96	0.49
Sequence_size	1	27	C1LLR5_SCHJA/1-96	7.0
BHAR880101	1	27	C1LLR5_SCHJA/1-96	0.47
Sequence_size	1	27	G7YD78_CLOSI/1-97	7.0
BHAR880101	1	27	G7YD78_CLOSI/1-97	0.5
Sequence_size	1	27	A0A183LAP8_9TREM/1-81	7.0
BHAR880101	1	27	A0A183LAP8_9TREM/1-81	0.5
Sequence_size	1	27	G4VD24_SCHMA/1-86	7.0
BHAR880101	1	27	G4VD24_SCHMA/1-86	0.5
Sequence_size	1	27	C4Q9S3_SCHMA/1-96	7.0
BHAR880101	1	27	C4Q9S3_SCHMA/1-96	0.49
Sequence_size	1	27	C4Q6V5_SCHMA/1-117	7.0
BHAR880101	1	27	C4Q6V5_SCHMA/1-117	0.46
Sequence_size	1	27	C4Q6V6_SCHMA/1-121	7.0
BHAR880101	1	27	C4Q6V6_SCHMA/1-121	0.46
Sequence_size	1	27	C4Q9S4_SCHMA/1-142	7.0
BHAR880101	1	27	C4Q9S4_SCHMA/1-142	0.5
Sequence_size	1	27	SJ055_SCHJA/1-107	7.0
BHAR880101	1	27	SJ055_SCHJA/1-107	0.49
Sequence_size	1	27	SJ381_SCHJA/1-150	7.0
BHAR880101	1	27	SJ381_SCHJA/1-150	0.49
Sequence_size	1	27	SJ380_SCHJA/1-150	7.0
BHAR880101	1	27	SJ380_SCHJA/1-150	0.49
Sequence_size	1	27	SJ047_SCHJA/1-150	7.0
BHAR880101	1	27	SJ047_SCHJA/1-150	0.49
Sequence_size	1	27	SJ144_SCHJA/1-150	7.0
BHAR880101	1	27	SJ144_SCHJA/1-150	0.49
Sequence_size	1	27	SJ643_SCHJA/1-150	7.0
BHAR880101	1	27	SJ643_SCHJA/1-150	0.49
Sequence_size	1	27	SJ965_SCHJA/1-161	7.0
BHAR880101	1	27	SJ965_SCHJA/1-161	0.49
Sequence_size	1	27	C4Q9S1_SCHMA/1-226	7.0
BHAR880101	1	27	C4Q9S1_SCHMA/1-226	0.47
Sequence_size	1	27	C7TR07_SCHJA/1-98	7.0
BHAR880101	1	27	C7TR07_SCHJA/1-98	0.42
Sequence_size	1	27	C4QRX9_SCHMA/1-60	7.0
BHAR880101	1	27	C4QRX9_SCHMA/1-60	0.42
Sequence_size	1	27	C7TTY4_SCHJA/1-73	7.0
BHAR880101	1	27	C7TTY4_SCHJA/1-73	0.36
Sequence_size	1	27	C7TY31_SCHJA/1-84	7.0
BHAR880101	1	27	C7TY31_SCHJA/1-84	0.36
Sequence_size	1	27	C7TUC3_SCHJA/1-92	7.0
BHAR880101	1	27	C7TUC3_SCHJA/1-92	0.36
Sequence_size	1	27	C7TTN4_SCHJA/1-92	7.0
BHAR880101	1	27	C7TTN4_SCHJA/1-92	0.36
Sequence_size	1	27	C7TTM2_SCHJA/1-92	7.0
BHAR880101	1	27	C7TTM2_SCHJA/1-92	0.36
Sequence_size	1	27	C7TTH4_SCHJA/1-92	7.0
BHAR880101	1	27	C7TTH4_SCHJA/1-92	0.36
Sequence_size	1	27	C4N152_SCHJA/1-92	7.0
BHAR880101	1	27	C4N152_SCHJA/1-92	0.36
Sequence_size	1	27	C7TTT6_SCHJA/1-92	7.0
BHAR880101	1	27	C7TTT6_SCHJA/1-92	0.36
Sequence_size	1	27	C7TUK9_SCHJA/1-92	7.0
BHAR880101	1	27	C7TUK9_SCHJA/1-92	0.36
Sequence_size	1	27	C7TRQ6_SCHJA/1-92	7.0
BHAR880101	1	27	C7TRQ6_SCHJA/1-92	0.36
Sequence_size	1	27	C7TRS9_SCHJA/1-92	7.0
BHAR880101	1	27	C7TRS9_SCHJA/1-92	0.36
Sequence_size	1	27	C7TUB6_SCHJA/1-92	7.0
BHAR880101	1	27	C7TUB6_SCHJA/1-92	0.36
Sequence_size	1	27	C7TRR9_SCHJA/1-92	7.0
BHAR880101	1	27	C7TRR9_SCHJA/1-92	0.36
Sequence_size	1	27	C7TRY9_SCHJA/1-92	7.0
BHAR880101	1	27	C7TRY9_SCHJA/1-92	0.36
Sequence_size	1	27	C7TRS2_SCHJA/1-92	7.0
BHAR880101	1	27	C7TRS2_SCHJA/1-92	0.36
Sequence_size	1	27	CP422_SCHJA/1-133	7.0
BHAR880101	1	27	CP422_SCHJA/1-133	0.36
Sequence_size	1	27	C4QQW4_SCHMA/1-71	7.0
BHAR880101	1	27	C4QQW4_SCHMA/1-71	0.42
Sequence_size	1	27	C4QQQ4_SCHMA/1-63	7.0
BHAR880101	1	27	C4QQQ4_SCHMA/1-63	0.42
Sequence_size	1	27	C4Q9S2_SCHMA/1-63	7.0
BHAR880101	1	27	C4Q9S2_SCHMA/1-63	0.5
Sequence_size	1	27	SJ711_SCHJA/1-87	7.0
BHAR880101	1	27	SJ711_SCHJA/1-87	0.5
Sequence_size	1	27	C4Q3M4_SCHMA/1-86	7.0
BHAR880101	1	27	C4Q3M4_SCHMA/1-86	0.5
Sequence_size	1	27	SJ800_SCHJA/1-84	7.0
BHAR880101	1	27	SJ800_SCHJA/1-84	0.5
Sequence_size	1	27	SJ803_SCHJA/1-88	7.0
BHAR880101	1	27	SJ803_SCHJA/1-88	0.5
Sequence_size	1	27	SJ766_SCHJA/1-96	7.0
BHAR880101	1	27	SJ766_SCHJA/1-96	0.47
Sequence_size	2	27	C1LUL9_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUL9_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUM0_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUM0_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUL2_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUL2_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUK9_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUK9_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUK8_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUK8_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUL4_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUL4_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUK7_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUK7_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUK1_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUK1_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUL8_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUL8_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUJ7_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUJ7_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUL6_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUL6_SCHJA/1-98	0.46
Sequence_size	2	27	C1LUL1_SCHJA/1-98	6.0
BHAR880101	2	27	C1LUL1_SCHJA/1-98	0.46
Sequence_size	2	27	C7TR16_SCHJA/1-89	6.0
BHAR880101	2	27	C7TR16_SCHJA/1-89	0.46
Sequence_size	2	27	C7TR53_SCHJA/1-98	6.0
BHAR880101	2	27	C7TR53_SCHJA/1-98	0.46
Sequence_size	2	27	C7TR14_SCHJA/1-98	6.0
BHAR880101	2	27	C7TR14_SCHJA/1-98	0.46
Sequence_size	2	27	C7TR10_SCHJA/1-98	6.0
BHAR880101	2	27	C7TR10_SCHJA/1-98	0.46
Sequence_size	2	27	C7TR40_SCHJA/1-98	6.0
BHAR880101	2	27	C7TR40_SCHJA/1-98	0.46
Sequence_size	2	27	C7TR09_SCHJA/1-98	6.0
BHAR880101	2	27	C7TR09_SCHJA/1-98	0.46
Sequence_size	2	27	C1LXY2_SCHJA/1-87	8.0
BHAR880101	2	27	C1LXY2_SCHJA/1-87	0.49
Sequence_size	2	27	C1LXZ4_SCHJA/1-87	8.0
BHAR880101	2	27	C1LXZ4_SCHJA/1-87	0.49
Sequence_size	2	27	C1LXY6_SCHJA/1-87	8.0
BHAR880101	2	27	C1LXY6_SCHJA/1-87	0.49
Sequence_size	2	27	C1LXZ6_SCHJA/1-87	8.0
BHAR880101	2	27	C1LXZ6_SCHJA/1-87	0.46
Sequence_size	2	27	G4LWF3_SCHMA/1-64	8.0
BHAR880101	2	27	G4LWF3_SCHMA/1-64	0.49
Sequence_size	2	27	C7TUC1_SCHJA/1-62	8.0
BHAR880101	2	27	C7TUC1_SCHJA/1-62	0.4
Sequence_size	2	27	C7TUB8_SCHJA/1-62	8.0
BHAR880101	2	27	C7TUB8_SCHJA/1-62	0.4
Sequence_size	2	27	C7TUD5_SCHJA/1-62	8.0
BHAR880101	2	27	C7TUD5_SCHJA/1-62	0.4
Sequence_size	2	27	C7TTJ1_SCHJA/1-62	8.0
BHAR880101	2	27	C7TTJ1_SCHJA/1-62	0.4
Sequence_size	2	27	C7TTI5_SCHJA/1-62	8.0
BHAR880101	2	27	C7TTI5_SCHJA/1-62	0.4
Sequence_size	2	27	C7TTI0_SCHJA/1-62	8.0
BHAR880101	2	27	C7TTI0_SCHJA/1-62	0.4
Sequence_size	2	27	C7TRS4_SCHJA/1-62	8.0
BHAR880101	2	27	C7TRS4_SCHJA/1-62	0.4
Sequence_size	2	27	C7TUJ7_SCHJA/1-72	8.0
BHAR880101	2	27	C7TUJ7_SCHJA/1-72	0.4
Sequence_size	2	27	C7TUE1_SCHJA/1-62	8.0
BHAR880101	2	27	C7TUE1_SCHJA/1-62	0.4
Sequence_size	2	27	C7TUD1_SCHJA/1-62	8.0
BHAR880101	2	27	C7TUD1_SCHJA/1-62	0.4
Sequence_size	2	27	C7TUE5_SCHJA/1-62	8.0
BHAR880101	2	27	C7TUE5_SCHJA/1-62	0.4
Sequence_size	2	27	C7TUL1_SCHJA/1-62	8.0
BHAR880101	2	27	C7TUL1_SCHJA/1-62	0.4
Sequence_size	2	27	C7TU30_SCHJA/1-62	8.0
BHAR880101	2	27	C7TU30_SCHJA/1-62	0.36
Sequence_size	2	27	C7TRQ4_SCHJA/1-92	8.0
BHAR880101	2	27	C7TRQ4_SCHJA/1-92	0.4
Sequence_size	2	27	C7TTG4_SCHJA/1-62	8.0
BHAR880101	2	27	C7TTG4_SCHJA/1-62	0.4
Sequence_size	2	27	C7TTU0_SCHJA/1-62	8.0
BHAR880101	2	27	C7TTU0_SCHJA/1-62	0.4
Sequence_size	2	27	C7TTG6_SCHJA/1-62	8.0
BHAR880101	2	27	C7TTG6_SCHJA/1-62	0.4
Sequence_size	2	27	C7TRT0_SCHJA/1-62	8.0
BHAR880101	2	27	C7TRT0_SCHJA/1-62	0.4
Sequence_size	2	27	G7YUW6_CLOSI/1-99	9.0
BHAR880101	2	27	G7YUW6_CLOSI/1-99	0.49
Sequence_size	2	27	G4VBF7_SCHMA/1-95	9.0
BHAR880101	2	27	G4VBF7_SCHMA/1-95	0.49
Sequence_size	2	27	C1L4V0_SCHJA/1-95	9.0
BHAR880101	2	27	C1L4V0_SCHJA/1-95	0.49
Sequence_size	2	27	C1LG92_SCHJA/1-95	9.0
BHAR880101	2	27	C1LG92_SCHJA/1-95	0.49
Sequence_size	2	27	G7YI46_CLOSI/1-96	8.0
BHAR880101	2	27	G7YI46_CLOSI/1-96	0.45
Sequence_size	2	27	C1LXE9_SCHJA/1-107	8.0
BHAR880101	2	27	C1LXE9_SCHJA/1-107	0.48
Sequence_size	2	27	C1LXB4_SCHJA/1-107	8.0
BHAR880101	2	27	C1LXB4_SCHJA/1-107	0.45
Sequence_size	2	27	C1LXD1_SCHJA/1-107	8.0
BHAR880101	2	27	C1LXD1_SCHJA/1-107	0.48
Sequence_size	2	27	C1LXC7_SCHJA/1-107	8.0
BHAR880101	2	27	C1LXC7_SCHJA/1-107	0.48
Sequence_size	2	27	G4VMF0_SCHMA/1-117	8.0
BHAR880101	2	27	G4VMF0_SCHMA/1-117	0.48
Sequence_size	2	27	G4VMF1_SCHMA/1-121	8.0
BHAR880101	2	27	G4VMF1_SCHMA/1-121	0.48
Sequence_size	2	27	G7YI45_CLOSI/1-86	8.0
BHAR880101	2	27	G7YI45_CLOSI/1-86	0.44
Sequence_size	2	27	G4M208_SCHMA/1-88	8.0
BHAR880101	2	27	G4M208_SCHMA/1-88	0.45
Sequence_size	2	27	C1LFI4_SCHJA/1-84	8.0
BHAR880101	2	27	C1LFI4_SCHJA/1-84	0.46
Sequence_size	2	27	G4VLW4_SCHMA/1-226	8.0
BHAR880101	2	27	G4VLW4_SCHMA/1-226	0.46
Sequence_size	2	27	C1LFE8_SCHJA/1-73	8.0
BHAR880101	2	27	C1LFE8_SCHJA/1-73	0.46
Sequence_size	2	27	G7Y4U0_CLOSI/1-81	8.0
BHAR880101	2	27	G7Y4U0_CLOSI/1-81	0.44
Sequence_size	2	27	C1L6B6_SCHJA/1-64	8.0
BHAR880101	2	27	C1L6B6_SCHJA/1-64	0.46
Sequence_size	2	27	C1LJA2_SCHJA/1-64	8.0
BHAR880101	2	27	C1LJA2_SCHJA/1-64	0.46
Sequence_size	2	27	C1L5N3_SCHJA/1-150	8.0
BHAR880101	2	27	C1L5N3_SCHJA/1-150	0.45
Sequence_size	2	27	C1L5N1_SCHJA/1-150	8.0
BHAR880101	2	27	C1L5N1_SCHJA/1-150	0.43
Sequence_size	2	27	G7Y700_CLOSI/1-84	8.0
BHAR880101	2	27	G7Y700_CLOSI/1-84	0.46
Sequence_size	2	27	H2KPG9_CLOSI/1-87	8.0
BHAR880101	2	27	H2KPG9_CLOSI/1-87	0.45
Sequence_size	2	27	W6U5M4_ECHGR/1-83	8.0
BHAR880101	2	27	W6U5M4_ECHGR/1-83	0.48
Sequence_size	2	27	A0A068X2F7_ECHGR/1-80	8.0
BHAR880101	2	27	A0A068X2F7_ECHGR/1-80	0.48
Sequence_size	2	27	W6UEF0_ECHGR/1-155	8.0
BHAR880101	2	27	W6UEF0_ECHGR/1-155	0.48
Sequence_size	2	27	G4VLW5_SCHMA/1-96	8.0
BHAR880101	2	27	G4VLW5_SCHMA/1-96	0.46
Sequence_size	2	27	C1LLR5_SCHJA/1-96	8.0
BHAR880101	2	27	C1LLR5_SCHJA/1-96	0.46
Sequence_size	2	27	G7YD78_CLOSI/1-97	6.0
BHAR880101	2	27	G7YD78_CLOSI/1-97	0.46
Sequence_size	2	27	A0A183LAP8_9TREM/1-81	6.0
BHAR880101	2	27	A0A183LAP8_9TREM/1-81	0.42
Sequence_size	2	27	G4VD24_SCHMA/1-86	6.0
BHAR880101	2	27	G4VD24_SCHMA/1-86	0.42
Sequence_size	2	27	C4Q9S3_SCHMA/1-96	8.0
BHAR880101	2	27	C4Q9S3_SCHMA/1-96	0.46
Sequence_size	2	27	C4Q6V5_SCHMA/1-117	8.0
BHAR880101	2	27	C4Q6V5_SCHMA/1-117	0.48
Sequence_size	2	27	C4Q6V6_SCHMA/1-121	8.0
BHAR880101	2	27	C4Q6V6_SCHMA/1-121	0.48
Sequence_size	2	27	C4Q9S4_SCHMA/1-142	8.0
BHAR880101	2	27	C4Q9S4_SCHMA/1-142	0.4
Sequence_size	2	27	SJ055_SCHJA/1-107	8.0
BHAR880101	2	27	SJ055_SCHJA/1-107	0.48
Sequence_size	2	27	SJ381_SCHJA/1-150	8.0
BHAR880101	2	27	SJ381_SCHJA/1-150	0.43
Sequence_size	2	27	SJ380_SCHJA/1-150	8.0
BHAR880101	2	27	SJ380_SCHJA/1-150	0.43
Sequence_size	2	27	SJ047_SCHJA/1-150	8.0
BHAR880101	2	27	SJ047_SCHJA/1-150	0.45
Sequence_size	2	27	SJ144_SCHJA/1-150	8.0
BHAR880101	2	27	SJ144_SCHJA/1-150	0.43
Sequence_size	2	27	SJ643_SCHJA/1-150	8.0
BHAR880101	2	27	SJ643_SCHJA/1-150	0.43
Sequence_size	2	27	SJ965_SCHJA/1-161	8.0
BHAR880101	2	27	SJ965_SCHJA/1-161	0.45
Sequence_size	2	27	C4Q9S1_SCHMA/1-226	8.0
BHAR880101	2	27	C4Q9S1_SCHMA/1-226	0.46
Sequence_size	2	27	C7TR07_SCHJA/1-98	6.0
BHAR880101	2	27	C7TR07_SCHJA/1-98	0.46
Sequence_size	2	27	C4QRX9_SCHMA/1-60	8.0
BHAR880101	2	27	C4QRX9_SCHMA/1-60	0.49
Sequence_size	2	27	C7TTY4_SCHJA/1-73	8.0
BHAR880101	2	27	C7TTY4_SCHJA/1-73	0.4
Sequence_size	2	27	C7TY31_SCHJA/1-84	8.0
BHAR880101	2	27	C7TY31_SCHJA/1-84	0.4
Sequence_size	2	27	C7TUC3_SCHJA/1-92	8.0
BHAR880101	2	27	C7TUC3_SCHJA/1-92	0.4
Sequence_size	2	27	C7TTN4_SCHJA/1-92	8.0
BHAR880101	2	27	C7TTN4_SCHJA/1-92	0.4
Sequence_size	2	27	C7TTM2_SCHJA/1-92	8.0
BHAR880101	2	27	C7TTM2_SCHJA/1-92	0.4
Sequence_size	2	27	C7TTH4_SCHJA/1-92	8.0
BHAR880101	2	27	C7TTH4_SCHJA/1-92	0.4
Sequence_size	2	27	C4N152_SCHJA/1-92	8.0
BHAR880101	2	27	C4N152_SCHJA/1-92	0.4
Sequence_size	2	27	C7TTT6_SCHJA/1-92	8.0
BHAR880101	2	27	C7TTT6_SCHJA/1-92	0.4
Sequence_size	2	27	C7TUK9_SCHJA/1-92	8.0
BHAR880101	2	27	C7TUK9_SCHJA/1-92	0.4
Sequence_size	2	27	C7TRQ6_SCHJA/1-92	8.0
BHAR880101	2	27	C7TRQ6_SCHJA/1-92	0.4
Sequence_size	2	27	C7TRS9_SCHJA/1-92	8.0
BHAR880101	2	27	C7TRS9_SCHJA/1-92	0.4
Sequence_size	2	27	C7TUB6_SCHJA/1-92	8.0
BHAR880101	2	27	C7TUB6_SCHJA/1-92	0.4
Sequence_size	2	27	C7TRR9_SCHJA/1-92	8.0
BHAR880101	2	27	C7TRR9_SCHJA/1-92	0.4
Sequence_size	2	27	C7TRY9_SCHJA/1-92	8.0
BHAR880101	2	27	C7TRY9_SCHJA/1-92	0.4
Sequence_size	2	27	C7TRS2_SCHJA/1-92	8.0
BHAR880101	2	27	C7TRS2_SCHJA/1-92	0.4
Sequence_size	2	27	CP422_SCHJA/1-133	8.0
BHAR880101	2	27	CP422_SCHJA/1-133	0.4
Sequence_size	2	27	C4QQW4_SCHMA/1-71	8.0
BHAR880101	2	27	C4QQW4_SCHMA/1-71	0.49
Sequence_size	2	27	C4QQQ4_SCHMA/1-63	8.0
BHAR880101	2	27	C4QQQ4_SCHMA/1-63	0.49
Sequence_size	2	27	C4Q9S2_SCHMA/1-63	8.0
BHAR880101	2	27	C4Q9S2_SCHMA/1-63	0.46
Sequence_size	2	27	SJ711_SCHJA/1-87	8.0
BHAR880101	2	27	SJ711_SCHJA/1-87	0.49
Sequence_size	2	27	C4Q3M4_SCHMA/1-86	6.0
BHAR880101	2	27	C4Q3M4_SCHMA/1-86	0.42
Sequence_size	2	27	SJ800_SCHJA/1-84	8.0
BHAR880101	2	27	SJ800_SCHJA/1-84	0.46
Sequence_size	2	27	SJ803_SCHJA/1-88	8.0
BHAR880101	2	27	SJ803_SCHJA/1-88	0.46
Sequence_size	2	27	SJ766_SCHJA/1-96	8.0
BHAR880101	2	27	SJ766_SCHJA/1-96	0.46
Sequence_size	3	27	C1LUL9_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUL9_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUM0_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUM0_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUL2_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUL2_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUK9_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUK9_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUK8_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUK8_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUL4_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUL4_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUK7_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUK7_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUK1_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUK1_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUL8_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUL8_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUJ7_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUJ7_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUL6_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUL6_SCHJA/1-98	0.35
Sequence_size	3	27	C1LUL1_SCHJA/1-98	1.0
BHAR880101	3	27	C1LUL1_SCHJA/1-98	0.35
Sequence_size	3	27	C7TR16_SCHJA/1-89	1.0
BHAR880101	3	27	C7TR16_SCHJA/1-89	0.35
Sequence_size	3	27	C7TR53_SCHJA/1-98	1.0
BHAR880101	3	27	C7TR53_SCHJA/1-98	0.35
Sequence_size	3	27	C7TR14_SCHJA/1-98	1.0
BHAR880101	3	27	C7TR14_SCHJA/1-98	0.35
Sequence_size	3	27	C7TR10_SCHJA/1-98	1.0
BHAR880101	3	27	C7TR10_SCHJA/1-98	0.35
Sequence_size	3	27	C7TR40_SCHJA/1-98	1.0
BHAR880101	3	27	C7TR40_SCHJA/1-98	0.35
Sequence_size	3	27	C7TR09_SCHJA/1-98	1.0
BHAR880101	3	27	C7TR09_SCHJA/1-98	0.35
Sequence_size	3	27	C1LXY2_SCHJA/1-87	1.0
BHAR880101	3	27	C1LXY2_SCHJA/1-87	0.35
Sequence_size	3	27	C1LXZ4_SCHJA/1-87	1.0
BHAR880101	3	27	C1LXZ4_SCHJA/1-87	0.35
Sequence_size	3	27	C1LXY6_SCHJA/1-87	1.0
BHAR880101	3	27	C1LXY6_SCHJA/1-87	0.35
Sequence_size	3	27	C1LXZ6_SCHJA/1-87	1.0
BHAR880101	3	27	C1LXZ6_SCHJA/1-87	0.35
Sequence_size	3	27	G4LWF3_SCHMA/1-64	1.0
BHAR880101	3	27	G4LWF3_SCHMA/1-64	0.35
Sequence_size	3	27	C7TUC1_SCHJA/1-62	1.0
BHAR880101	3	27	C7TUC1_SCHJA/1-62	0.35
Sequence_size	3	27	C7TUB8_SCHJA/1-62	1.0
BHAR880101	3	27	C7TUB8_SCHJA/1-62	0.35
Sequence_size	3	27	C7TUD5_SCHJA/1-62	1.0
BHAR880101	3	27	C7TUD5_SCHJA/1-62	0.35
Sequence_size	3	27	C7TTJ1_SCHJA/1-62	1.0
BHAR880101	3	27	C7TTJ1_SCHJA/1-62	0.35
Sequence_size	3	27	C7TTI5_SCHJA/1-62	1.0
BHAR880101	3	27	C7TTI5_SCHJA/1-62	0.35
Sequence_size	3	27	C7TTI0_SCHJA/1-62	1.0
BHAR880101	3	27	C7TTI0_SCHJA/1-62	0.35
Sequence_size	3	27	C7TRS4_SCHJA/1-62	1.0
BHAR880101	3	27	C7TRS4_SCHJA/1-62	0.35
Sequence_size	3	27	C7TUJ7_SCHJA/1-72	1.0
BHAR880101	3	27	C7TUJ7_SCHJA/1-72	0.35
Sequence_size	3	27	C7TUE1_SCHJA/1-62	1.0
BHAR880101	3	27	C7TUE1_SCHJA/1-62	0.35
Sequence_size	3	27	C7TUD1_SCHJA/1-62	1.0
BHAR880101	3	27	C7TUD1_SCHJA/1-62	0.35
Sequence_size	3	27	C7TUE5_SCHJA/1-62	1.0
BHAR880101	3	27	C7TUE5_SCHJA/1-62	0.35
Sequence_size	3	27	C7TUL1_SCHJA/1-62	1.0
BHAR880101	3	27	C7TUL1_SCHJA/1-62	0.35
Sequence_size	3	27	C7TU30_SCHJA/1-62	1.0
BHAR880101	3	27	C7TU30_SCHJA/1-62	0.35
Sequence_size	3	27	C7TRQ4_SCHJA/1-92	1.0
BHAR880101	3	27	C7TRQ4_SCHJA/1-92	0.35
Sequence_size	3	27	C7TTG4_SCHJA/1-62	1.0
BHAR880101	3	27	C7TTG4_SCHJA/1-62	0.35
Sequence_size	3	27	C7TTU0_SCHJA/1-62	1.0
BHAR880101	3	27	C7TTU0_SCHJA/1-62	0.35
Sequence_size	3	27	C7TTG6_SCHJA/1-62	1.0
BHAR880101	3	27	C7TTG6_SCHJA/1-62	0.35
Sequence_size	3	27	C7TRT0_SCHJA/1-62	1.0
BHAR880101	3	27	C7TRT0_SCHJA/1-62	0.35
Sequence_size	3	27	G7YUW6_CLOSI/1-99	1.0
BHAR880101	3	27	G7YUW6_CLOSI/1-99	0.35
Sequence_size	3	27	G4VBF7_SCHMA/1-95	1.0
BHAR880101	3	27	G4VBF7_SCHMA/1-95	0.35
Sequence_size	3	27	C1L4V0_SCHJA/1-95	1.0
BHAR880101	3	27	C1L4V0_SCHJA/1-95	0.35
Sequence_size	3	27	C1LG92_SCHJA/1-95	1.0
BHAR880101	3	27	C1LG92_SCHJA/1-95	0.35
Sequence_size	3	27	G7YI46_CLOSI/1-96	1.0
BHAR880101	3	27	G7YI46_CLOSI/1-96	0.35
Sequence_size	3	27	C1LXE9_SCHJA/1-107	1.0
BHAR880101	3	27	C1LXE9_SCHJA/1-107	0.35
Sequence_size	3	27	C1LXB4_SCHJA/1-107	1.0
BHAR880101	3	27	C1LXB4_SCHJA/1-107	0.35
Sequence_size	3	27	C1LXD1_SCHJA/1-107	1.0
BHAR880101	3	27	C1LXD1_SCHJA/1-107	0.35
Sequence_size	3	27	C1LXC7_SCHJA/1-107	1.0
BHAR880101	3	27	C1LXC7_SCHJA/1-107	0.35
Sequence_size	3	27	G4VMF0_SCHMA/1-117	1.0
BHAR880101	3	27	G4VMF0_SCHMA/1-117	0.35
Sequence_size	3	27	G4VMF1_SCHMA/1-121	1.0
BHAR880101	3	27	G4VMF1_SCHMA/1-121	0.35
Sequence_size	3	27	G7YI45_CLOSI/1-86	1.0
BHAR880101	3	27	G7YI45_CLOSI/1-86	0.35
Sequence_size	3	27	G4M208_SCHMA/1-88	1.0
BHAR880101	3	27	G4M208_SCHMA/1-88	0.35
Sequence_size	3	27	C1LFI4_SCHJA/1-84	1.0
BHAR880101	3	27	C1LFI4_SCHJA/1-84	0.35
Sequence_size	3	27	G4VLW4_SCHMA/1-226	1.0
BHAR880101	3	27	G4VLW4_SCHMA/1-226	0.35
Sequence_size	3	27	C1LFE8_SCHJA/1-73	1.0
BHAR880101	3	27	C1LFE8_SCHJA/1-73	0.35
Sequence_size	3	27	G7Y4U0_CLOSI/1-81	1.0
BHAR880101	3	27	G7Y4U0_CLOSI/1-81	0.35
Sequence_size	3	27	C1L6B6_SCHJA/1-64	1.0
BHAR880101	3	27	C1L6B6_SCHJA/1-64	0.35
